,SymbolsA,EntrezsA,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC validation,A,B,GSM26878.CEL,GSM26883.CEL,GSM26887.CEL,GSM26903.CEL,GSM26910.CEL,GSM26888.CEL,GSM26889.CEL,GSM26892.CEL,GSM26898.CEL,GSM26906.CEL
206342_x_at,NA,NA,-0.0505292323401694,8.88804487051529,-0.162797686375605,0.872557026625373,0.929658173373192,-6.47654198654624,-0.0505292323401658,8.84346900251302,8.89399823485319,8.74100863408827,8.20682746419414,8.80808665401551,9.56877074784568,8.89265151242149,8.85193231407203,9.49614949949014,8.93136378091816,8.31179707817069,8.87874850161491
214745_at,NA,NA,-0.0497380814019772,6.23608879456024,-0.162781240365637,0.872569781351083,0.929658173373192,-6.47654474966546,-0.0497380814019781,6.34622085820659,6.39595893960857,6.13666896963621,5.75981904494005,7.55945533202568,6.06324655783261,6.21191438659841,5.80566941530643,6.47550357321007,6.95968269883023,6.36141920325882,6.37751980743729
201852_x_at,NA,NA,-0.0478441078908212,13.0673642207662,-0.162337291755997,0.87291409991979,0.929924951937362,-6.47661923300227,-0.0478441078908194,13.0612040378036,13.1090481456944,13.1098800505511,13.132297677602,12.7002520089631,13.132297677602,13.2312927742996,13.867620519694,13.2371878966567,12.9462027564799,12.6958124690159,12.7984170866254
214768_x_at,NA,NA,-0.114866729385653,8.7117179096346,-0.161930008854541,0.873230004273296,0.93016140638084,-6.4766873864078,-0.114866729385652,8.5551727628211,8.67003949220675,9.50342389421491,9.1452780353928,8.72676553104124,8.35195743691919,7.04843891653733,8.56106975552182,7.72544149845202,10.0435868795619,7.19299363572011,9.82710569177783
213002_at,NA,NA,-0.0332720554924801,8.62071677751051,-0.16117880965435,0.873812721068621,0.930681987015965,-6.47681264194697,-0.0332720554924784,8.71950427851961,8.75277633401208,8.94107870121221,8.85160500876972,8.9440653723633,8.54986831806955,8.31090399218326,9.20183160626555,8.51205986796001,8.7150323583945,8.61474915072753,8.72020868671283
205752_s_at,NA,NA,0.0354880471251047,8.29154168261136,0.16041667856528,0.874403994040956,0.93121156770996,-6.47693912690057,0.0354880471251047,8.28154220414878,8.24605415702368,8.64044650756619,8.32527104443501,7.95284533212459,8.16095946621296,8.32818867040517,8.69395399310097,7.89953586631494,8.13984139631552,8.4260302208589,8.07090930852805
212175_s_at,NA,NA,0.0608577564007753,9.63531130272598,0.160137262685787,0.87462078830385,0.931342269842592,-6.47698534964401,0.0608577564007735,9.7686967227091,9.70783896630833,9.69825444487674,9.55007244789845,9.66002410124063,9.92376491519665,10.011367704333,9.4248116337869,9.88849668257879,10.764668908991,8.20369902330031,10.2575185828846
205319_at,NA,NA,-0.0543403475706929,5.70640059042466,-0.159485239131752,0.875126722650303,0.931769220076953,-6.47709289903341,-0.0543403475706929,5.4994661235244,5.55380647109509,5.40940224800904,5.75465935487816,5.44592851209239,5.33434119703695,5.55299930560545,5.41800689953797,5.82258366480822,5.67901129046965,5.50456835127745,5.34486214938217
218788_s_at,NA,NA,-0.0931066039471133,9.83717388950415,-0.1593743154168,0.875212798876644,0.931769220076953,-6.47711115203415,-0.0931066039471116,9.66939015638081,9.76249676032792,12.4206983939595,9.94181907871226,9.38911742831387,8.34313360507432,8.25218227584404,10.401907088328,9.71223288024474,9.46528214396832,9.55246968417181,9.68059200492674
214721_x_at,NA,NA,0.0352341341739884,8.52609782152232,0.159256710023855,0.875304061805448,0.931769220076953,-6.47713049070665,0.0352341341739901,8.57618940551623,8.54095527134224,8.49918434539602,8.17316443968388,8.67694527609683,8.93073388585569,8.60091908054874,7.96583691993083,8.22691700604995,9.16674132769556,8.80902205184838,8.53625905118648
207668_x_at,NA,NA,-0.0367220871420137,11.4990435261286,-0.158802375458243,0.875656646792656,0.932044340990549,-6.47720506639464,-0.0367220871420155,11.5471426021033,11.5838646892453,11.0057404621582,11.3918166476128,11.8999057596777,11.6405439696611,11.7977061714067,11.2687478025153,11.9233267205249,11.6277469220779,11.4888424816619,11.6106595194467
218285_s_at,NA,NA,0.0506676157860309,8.41594737141098,0.15812187098259,0.876184800497243,0.932506257091606,-6.47731636884729,0.0506676157860291,8.39008605862145,8.33941844283542,7.49033333717647,9.40760692094414,8.92874746185835,8.060400205199,8.0633423679293,8.78543577529893,7.67571896418077,8.80182919084822,8.16968067390104,8.26442760994817
212399_s_at,NA,NA,-0.0406437633778065,9.39491702992594,-0.157928329337772,0.876335023174521,0.932529218880727,-6.47734793722865,-0.0406437633778065,9.44879712083863,9.48944088421644,9.29073662655237,9.16587167374303,9.55817968957839,9.29645700865127,9.9327406056681,9.56876819800862,10.2962746616074,9.37986710761017,9.48082822140383,8.72146623245213
204531_s_at,NA,NA,0.0379031246354318,6.75803260691321,0.157803973840451,0.87643154767739,0.932529218880727,-6.47736820038547,0.0379031246354335,6.63549047361607,6.59758734898064,6.83461493952807,6.42551164379549,6.66399338999709,6.70389677195636,6.54943562280333,6.10734068793573,5.9501745510117,6.78740132579768,7.40295221564575,6.74006796451231
202425_x_at,NA,NA,-0.0459064312513373,9.50450861808215,-0.157676645175933,0.876530382019734,0.932529218880727,-6.47738893151579,-0.0459064312513391,9.39284253265113,9.43874896390247,8.87393323122321,10.464519054519,9.49023726219343,8.82425265287746,9.31127046244254,9.52536738686301,9.48722306724099,9.48611224467943,9.20480485853549,9.49023726219343
205794_s_at,NA,NA,0.0404002045684004,7.34413758924506,0.157608707770448,0.876583116869299,0.932529218880727,-6.47739998597884,0.0404002045683995,7.20375688177316,7.16335667720476,7.28520613197064,7.07599132387651,7.11587762309743,7.01278990099717,7.52891942892405,7.24870776951317,7.23947076379811,7.0496994400591,7.23857861570905,7.04032679694437
213062_at,NA,NA,-0.033888571006079,8.77034728934145,-0.157151290123166,0.87693819231637,0.932806729923118,-6.47747429122223,-0.0338885710060772,8.75733615331261,8.79122472431869,8.7670323288508,8.41546109958344,9.25757279570431,9.0327624438018,8.31385209862272,9.07631948560194,9.03501643130508,8.66277770034843,8.52877058316064,8.65323942117734
206445_s_at,NA,NA,-0.042409082413565,9.60910434788499,-0.156621184356384,0.877349726427837,0.933144230461061,-6.47756013490581,-0.0424090824135614,9.68184482793011,9.72425391034367,9.35702264290975,9.79194857986111,10.1913348767141,9.34863401801202,9.72028402215356,9.89154067243781,8.7995738493965,9.90326712237962,10.3805484145018,9.6463394930026
202747_s_at,NA,NA,-0.0434420963952267,8.69113964433964,-0.156455487770441,0.877478368160573,0.933180808072807,-6.4775869079669,-0.0434420963952267,8.63498146640688,8.6784235628021,9.14220514059153,8.47100002151106,8.15959337026118,8.65982442043116,8.74228437923945,8.68465761593793,8.0179707959843,8.75233932518781,8.42047452441382,9.51667555248666
212573_at,NA,NA,0.0540928616467191,9.26430083494921,0.156104114063733,0.877751175547712,0.933370678670164,-6.47764358902247,0.0540928616467209,9.23378783237658,9.17969497072986,9.32244055942973,8.47749892121718,9.82090461377704,9.37097949812444,9.17711556933449,8.89602658175202,10.3985702563472,8.0987263291533,8.94280978851936,9.56234189787743
208832_at,NA,NA,0.0388120226366073,8.79084994722821,0.155398677159687,0.878298926127666,0.93380888264163,-6.47775700132052,0.0388120226366109,8.83585011086517,8.79703808822856,9.29509707417417,8.3010714010863,8.81167753368957,8.76885487681403,9.00254966856176,9.29913475087855,8.68937685757602,8.35693927270985,9.10388189318596,8.53585766679242
220414_at,NA,NA,-0.113366922713147,7.55721644712193,-0.155330462441004,0.878351896176295,0.93380888264163,-6.47776794096438,-0.113366922713145,7.92919039818462,8.04255732089777,9.84478473095389,6.55490066959926,8.21912604968776,7.44824049791546,7.57890004276673,7.63231933233293,8.75858093518203,10.7069910247228,5.97462254826283,7.14027276398823
219823_at,NA,NA,0.0393055551894665,5.66718360186401,0.154580072541384,0.878934627518396,0.934328081067171,-6.47788796539889,0.0393055551894674,5.57937683533232,5.54007128014285,5.61061550536117,5.52396735144189,5.5971053829348,5.57672867078033,5.58846726614341,5.57505874975139,5.47409909042199,5.56735614166686,5.59635383281674,5.48748858605729
218357_s_at,NA,NA,0.0350364896797899,10.8442497777721,0.153006301726716,0.880157004413884,0.935527053215444,-6.47813780661169,0.0350364896797881,10.9916253337122,10.9565888440324,10.8345281011468,11.3264787790474,11.3844315993878,11.3105470490986,10.1021411398802,10.8389761427552,10.7874908083755,11.0083800829388,11.1182441797897,11.0298530063027
217887_s_at,NA,NA,-0.046610286822494,8.6095443993051,-0.152835904190568,0.880289374041108,0.935567313480143,-6.47816470480276,-0.0466102868224976,8.6139245586682,8.66053484549069,8.52715849363699,7.73151594472322,8.84111575134523,8.28414160041996,9.68569100321558,8.71936301539706,8.44719924220735,8.48803041696301,8.29983253546935,9.34824901741669
218036_x_at,NA,NA,0.0552724973696801,7.6042939573748,0.152114154656299,0.880850089824823,0.935942730452493,-6.47827830551538,0.0552724973696819,7.72733352121629,7.67206102384661,6.82932995184019,7.21820174720794,8.6292912493357,7.04223177041363,8.917612887284,7.35721194987666,7.95224419381695,7.60098189876117,7.89078821168032,7.55907886509796
202172_at,NA,NA,0.0422510173989465,8.76262494745115,0.152087058667462,0.880871141537688,0.935942730452493,-6.47828255987976,0.0422510173989465,8.55052457887524,8.50827356147629,9.02698882942071,9.10682264748931,8.92297296459103,7.97178834209919,7.72405011077596,8.52887288291123,8.49604028402201,8.43534114673013,9.01229056647637,8.06882292724173
212353_at,NA,NA,0.0476501486599208,10.8092746152143,0.152016192761843,0.880926199887565,0.935942730452493,-6.47829368302283,0.0476501486599208,10.6664954311525,10.6188452824926,10.7824883258548,11.0180123441077,10.5099416869231,10.1142272546122,10.9078075442647,11.5611450579359,10.9650898005615,10.0820037377646,9.53267597762435,10.9533118385764
214012_at,NA,NA,-0.0325654455474549,4.90206323240704,-0.151849984569146,0.881055335652845,0.935979493379701,-6.47831975084969,-0.0325654455474549,4.79116257165329,4.82372801720074,4.71280821508736,4.66407058133804,5.09470546855881,4.5850359503904,4.89919264289183,4.96287955782525,4.89714424049636,4.75642071621295,4.53158008754994,4.97061548391921
213077_at,NA,NA,-0.0549622106109,7.62092689687153,-0.151652711572823,0.881208611742508,0.936041890876792,-6.47835065392086,-0.0549622106109018,7.51006409719358,7.56502630780448,8.0658116087513,6.88243114155929,7.70677287365454,8.18438211816671,6.71092274383606,7.51139331601071,7.09045930798799,7.92051663183679,7.12033023007425,8.18243205311265
201014_s_at,NA,NA,-0.0573562234034561,9.84228645333151,-0.151386404378575,0.881415533325254,0.936096695406995,-6.47839230774048,-0.0573562234034544,9.88057380582148,9.93793002922493,9.48873649288193,9.25117232647428,11.3884828804995,9.97497001644438,9.29950731280729,9.23176911268632,10.3539848473882,9.99625429766438,10.4895784013395,9.61806348704626
205263_at,NA,NA,-0.0369282160438633,9.28309598291976,-0.151342951531133,0.881449297169924,0.936096695406995,-6.47839909738785,-0.0369282160438615,9.33539187544735,9.37232009149121,9.55403144302594,9.16343186800795,9.86016728568183,9.33644112116468,8.76288765935634,9.29034309482897,9.33210472669041,9.73817229306518,8.9669851843982,9.53399515847329
219987_at,NA,NA,0.0372969872289,6.43969232398321,0.150895425251479,0.881797048838788,0.936316313344132,-6.47846891170387,0.0372969872289,6.39015157071923,6.35285458349033,6.13977111609585,6.12849220717476,7.02356654129273,6.27532221230134,6.38360577673146,6.03015853772786,6.22390080510943,6.39789800530943,6.3697721788039,6.74254339050101
210272_at,NA,NA,0.029663139042138,8.04372625990326,0.150677577123183,0.881966337375663,0.936316313344132,-6.47850282150127,0.029663139042138,7.82177265107211,7.79210951202997,7.84111599321579,8.13631581182514,7.64884917681192,7.42440774586527,8.05817452764241,7.83430305578403,7.88762516489787,7.74801269962003,7.86867372181463,7.62193291803328
205904_at,NA,NA,-0.0481211505016601,7.67778827372794,-0.15062696859094,0.882005665817589,0.936316313344132,-6.47851069212884,-0.0481211505016592,7.55697525564749,7.60509640614915,7.19332105464381,7.79425182994735,8.31474709270771,7.64866140459623,6.83389489634236,7.99222260168457,7.74816346545462,6.9212779473583,7.46235100382252,7.90146701242576
207438_s_at,NA,NA,-0.0346064603248895,8.2386205347395,-0.150590037364129,0.882034365676267,0.936316313344132,-6.47851643400068,-0.0346064603248912,8.23842039028993,8.27302685061482,8.42165518755436,8.22854166667966,7.95588547032717,7.64858645618594,8.93743317070254,8.12973136309146,8.56069013460612,8.67177565614795,7.91879685775103,8.08414024147755
204051_s_at,NA,NA,-0.0862734772146325,8.83203961167932,-0.149241471553764,0.883082473307643,0.937328427124676,-6.47872514002905,-0.0862734772146325,8.78889977950809,8.87517325672273,9.18499255186058,7.93925724298783,7.37850513285925,9.63769787178255,9.80404609805026,11.3182638833156,8.62483063918095,8.10333983627191,7.72689199735891,8.60253992748627
209817_at,NA,NA,-0.038965252862214,8.8161314593297,-0.148476154132145,0.883677378539705,0.937726938703289,-6.47884274882336,-0.0389652528622122,8.7400260409624,8.77899129382461,8.99777033255817,8.87484746549036,9.26405728369022,8.18225517669405,8.38119994637921,8.26893007869906,8.95704525022152,8.3489509386273,9.43882864116657,8.88120156040862
203325_s_at,NA,NA,0.0496723670952761,9.47811335983111,0.148373714794927,0.883757013275451,0.937726938703289,-6.47885844524191,0.0496723670952761,9.49302704958243,9.44335468248716,9.80898993651066,9.66452660445201,9.04125930504785,9.50182533205651,9.44853406984514,10.6928519676861,9.5633000895429,8.96336057160441,9.12151948818014,8.87574129542228
201454_s_at,NA,NA,-0.0361940514006402,9.57343781541552,-0.148358945387082,0.883768494887176,0.937726938703289,-6.47886070741497,-0.0361940514006385,9.36870138261401,9.40489543401464,9.490437847107,9.2614915768726,9.4824181556544,9.53458949097886,9.07456984245716,9.03534847780769,9.45717987414555,9.32186958248407,9.96856097511556,9.24151826052034
202933_s_at,NA,NA,0.0438526425669536,9.20406055140958,0.148271128991279,0.883836763153125,0.937726938703289,-6.47887415327455,0.0438526425669536,9.20128683174387,9.15743418917692,9.6827912678181,8.37066890226222,10.1925682958721,8.83820504997553,8.92220064279142,8.82301187616761,8.80232825597984,9.501695280901,9.26016140042709,9.39997413240905
217918_at,NA,NA,0.0382245162448154,8.86664362672313,0.147998449897004,0.88404874924107,0.937851351787832,-6.47891585346605,0.0382245162448172,8.74357064677724,8.70534613053242,8.83198451346829,9.0641263316763,8.8116954537264,8.94799118083955,8.06205575417564,8.85696594728644,9.09875457039837,8.27606590098079,8.75015143727764,8.54479279671886
205769_at,NA,NA,0.0497479747521608,5.96772544115603,0.147591328721776,0.884365270058076,0.938074295411149,-6.47897797108762,0.0497479747521616,5.74128309413657,5.69153511938441,5.36076049913172,5.58660502372174,5.5187266120762,5.4668192860006,6.77350404975261,5.53655890012175,5.7642163846093,5.48767971394045,5.69802774160904,5.97119285664151
205566_at,NA,NA,-0.0766364901005971,8.60041481634636,-0.147426489544753,0.88449343179855,0.938074295411149,-6.47900307333223,-0.0766364901005954,8.26659055895396,8.34322704905455,8.36478718514718,8.39343643974435,8.22099067907493,8.00043614278854,8.35330234801479,8.52386052412592,8.44031910612178,8.46936902535154,7.892433199815,8.39015338985852
207513_s_at,NA,NA,0.0339434931694012,8.18525971893181,0.147362557879616,0.884543139274668,0.938074295411149,-6.47901280152335,0.0339434931693976,8.28634336270828,8.25239986953888,7.61703513814594,8.18808855905599,8.17695904784118,9.08717391720595,8.36246015129236,7.93451620242533,8.21684046393417,8.47012556444968,8.48572719082685,8.15478992605838
206558_at,NA,NA,-0.032514488622204,6.76502857892739,-0.147223208072573,0.884651486785387,0.938088719145562,-6.47903399116584,-0.0325144886222075,6.80362325726267,6.83613774588487,6.63308101116162,7.41346171395982,6.42427185355654,6.48864536714456,7.0586563404908,7.03495097383021,7.05997869031428,6.46035012153323,7.00125466716891,6.62415427657773
214313_s_at,NA,NA,0.0322792166148353,5.95717577824708,0.147081398928775,0.88476174889441,0.938105169822612,-6.4790555342487,0.0322792166148371,6.00712248530988,5.97484326869504,6.03509051015114,5.75480013562585,6.4870217353436,6.20531438630212,5.55338565912667,5.98751709340246,5.64245941147821,6.15242888849566,5.90104023766275,6.19077071243611
203150_at,NA,NA,0.0324229779243428,9.25481380645112,0.146583742036252,0.885148715634591,0.938414973069717,-6.47913097245898,0.032422977924341,9.34489118753417,9.31246820960983,9.1390541802384,9.52448202145061,9.47773946932092,9.42401234759748,9.15916791906343,9.18541626025733,9.0467671455127,9.44673742004594,8.88042206369713,10.002998158536
217545_at,NA,NA,0.0315860919467585,6.45040534757782,0.146448707112376,0.885253720883549,0.938425812683942,-6.47915139798013,0.0315860919467568,6.42023321509818,6.38864712315142,6.37606007516923,6.83215971389969,5.97364451067106,6.4369454312924,6.4823563444585,6.32699029691279,6.72844874331629,6.07320904292817,6.40783286168794,6.40675467091192
211161_s_at,NA,NA,0.033665258930391,11.7840922932054,0.146177234477748,0.88546482884565,0.938452470198122,-6.47919240438819,0.0336652589303945,11.7444551186826,11.7107898597522,11.9202429357206,11.8697945845148,11.5685365621892,11.5247068160067,11.8389946949818,12.2523661170549,11.9938664913618,11.3595632881664,11.3678825207803,11.5802708813977
202355_s_at,NA,NA,0.0356692027287862,7.78822628856204,0.146156845989767,0.885480684105585,0.938452470198122,-6.4791954810404,0.0356692027287844,7.87280918889856,7.83713998616978,7.99862064782979,8.17078344144271,7.817089737361,7.92727850360605,7.45027361425326,7.9354106782665,7.6334736097217,7.27666604686808,8.17158963550258,8.16855996049003
201699_at,NA,NA,0.0491534561286375,9.80952551363652,0.146050714609443,0.885563218771948,0.938452470198122,-6.47921148950468,0.0491534561286393,9.86110824585505,9.81195478972641,10.2618393920049,9.06516652448386,10.7243418760018,10.1300756721657,9.124117764619,9.87477619865841,10.1672458823522,9.28809433794862,10.0399412796363,9.68971625003653
201507_at,NA,NA,0.0354318544589809,9.23733698262594,0.145743947236127,0.885801788634728,0.938604827619054,-6.47925769593936,0.0354318544589809,9.31402389379196,9.27859203933298,9.43149758290749,9.51907848990453,8.79299812145283,10.0517470862537,8.77479818844123,9.14842972471062,9.09258499776356,9.16148099354617,9.47254855809395,9.5179159225506
205696_s_at,NA,NA,0.0440379904263022,6.23987560333499,0.145512694901263,0.885981638670315,0.938694938948613,-6.47929246395602,0.0440379904263049,5.47662662119552,5.43258863076922,5.61686354007184,5.53337384505793,5.49908762126823,5.1399422408402,5.59386585873941,5.47991699724341,5.38614494798705,5.2892833489559,5.69634961000079,5.31124824965892
211976_at,NA,NA,0.0299559634546984,9.23127020527952,0.145359864735263,0.886100501566552,0.938720422213827,-6.47931541123618,0.0299559634547002,9.22598999176677,9.19603402831207,9.15186642926527,9.25168995435959,8.64767682994808,9.71339487190527,9.36532187335563,9.33162023013723,9.09385941374153,9.36671181764868,9.09771713154402,9.09026154848888
201281_at,NA,NA,0.0364426766445085,9.10876645184553,0.144009056772889,0.887151206646708,0.939732972826475,-6.47951718766786,0.0364426766445103,9.29119394897816,9.25475127233365,9.59714490814606,9.20603411481841,9.16750784644207,9.63943847138936,8.84584440409492,9.53521363034868,8.65820451503381,9.414228062229,9.31787845566857,9.3482316983882
208727_s_at,NA,NA,0.0373173077993645,10.1502431500807,0.143727379480066,0.887370332245284,0.939832053162333,-6.47955902631811,0.0373173077993609,10.245267767461,10.2079504596616,10.3188514335399,10.6076988876159,10.3493305449428,10.6913426336393,9.25911533756711,10.2560420858657,10.1489356139519,10.6108837391044,9.80725325555858,10.2166376038275
213247_at,NA,NA,-0.0333150358097178,8.57933536229311,-0.143644782335219,0.887434588931891,0.939832053162333,-6.47957127930687,-0.0333150358097214,8.51313672702831,8.54645176283803,8.37385598195099,8.76189731202351,8.21626634392774,8.30802914472363,8.90563485251568,8.99995184333897,8.28913092080407,8.20611635447755,8.42255178799734,8.81450790757223
205792_at,NA,NA,0.0422439745614964,7.08085564614812,0.142179419874563,0.888574705338038,0.940938840379884,-6.47978749241449,0.0422439745614973,7.08862159760372,7.04637762304222,7.4267867239155,7.0159247604969,6.53589186962971,7.44857987347959,7.0159247604969,8.28099714455637,6.71463258037744,6.58155484081705,7.2246164672482,6.43008708221205
201607_at,NA,NA,0.0301015089713417,8.16778106245843,0.141930398616121,0.888768479839183,0.941036391576996,-6.47982401545089,0.0301015089713417,8.18653021381831,8.15642870484697,8.06785412458134,7.99240889639204,8.38080988490221,8.41526771979743,8.07631044341852,7.95513354440425,7.86039588030932,8.07727290903351,8.61166201907298,8.27767917141477
204479_at,NA,NA,-0.0313887450437793,8.35994564220794,-0.14181675051419,0.888856916879918,0.941036391576996,-6.47984066257506,-0.0313887450437811,8.42169996337136,8.45308870841514,8.40227613691102,8.34582921678743,8.89216829008775,7.92733975155449,8.5408864215161,8.70352523056675,8.92121873680772,8.16323089874527,7.9349085737371,8.54256010221884
203816_at,NA,NA,-0.0393950776226779,7.68674393079153,-0.141527915286891,0.889081685284437,0.941173716027072,-6.47988291116157,-0.0393950776226779,7.75678709639167,7.79618217401434,7.17251999483987,8.06871546324788,8.42818790534758,7.86696157006637,7.24755054845662,7.19511502179247,7.5597552885876,8.11429457929425,8.33675746206756,7.77498851832984
202351_at,NA,NA,0.0424129120330754,10.4892764505229,0.141272058383284,0.889280798427082,0.941283855594028,-6.47992026415884,0.0424129120330754,10.4732739290664,10.4308610170334,10.3736779811047,9.86475126618603,11.0965276352585,10.6512651485784,10.3801476142045,11.0339510970886,10.7496697302117,9.82278658925394,9.8480959300153,10.6998017385972
209884_s_at,NA,NA,0.0323186931626855,5.37541279720787,0.141020219416379,0.889476792152914,0.94139067013426,-6.47995696472052,0.0323186931626873,5.3837241923947,5.35140549923201,4.94086511937964,4.89526388461524,5.66971799338826,5.47839704706542,5.93437691752493,5.17854384947938,5.2440219400052,5.14949570195115,5.93531379535572,5.24965220936861
200860_s_at,NA,NA,-0.0352613533857493,10.7725254040806,-0.14053893405056,0.889851373027144,0.94168645193905,-6.48002692084304,-0.0352613533857493,10.8035773530959,10.8388387064816,10.522151629972,10.1632598686004,11.4670131578055,10.876109712649,10.9893523964525,10.6115460467815,10.6862279953947,10.8221796968484,11.0782624934497,10.9959772999339
200792_at,NA,NA,0.0296966063657429,11.7973836939494,0.140365630280547,0.889986260640596,0.941728541904728,-6.48005205258438,0.0296966063657447,11.9630209799518,11.933324373586,11.9561039160717,11.5872978539786,12.1578819516255,11.8539216443289,12.2598995337541,12.1599476398886,11.6142627657437,12.2298925105514,11.9916588322456,11.6708601195008
202377_at,NA,NA,0.0313994767985175,10.4935220331165,0.139957127152234,0.890304224800439,0.94191259003306,-6.48011116947758,0.031399476798514,10.5667910001941,10.5353915233955,10.3069671883142,10.7777104503874,10.6935656944026,10.2211126417746,10.8345990260914,11.0146254500232,10.8856054092054,10.3141319469768,9.93135624060963,10.5312385701626
218263_s_at,NA,NA,0.0370998581393156,9.96035513742338,0.139897725399293,0.890350462591598,0.94191259003306,-6.48011975153937,0.0370998581393138,9.8718509825236,9.83475112438428,9.44366754037846,9.56336289611608,10.3843379197336,10.1407152111965,9.82717134519337,9.61847245950766,9.90289488039063,9.42167438292403,10.3586701618705,9.87204373722864
216996_s_at,NA,NA,-0.0332320683277469,8.68790379037753,-0.139226955106164,0.890872612296341,0.942332773129365,-6.48021640873643,-0.0332320683277505,8.69649745276779,8.72972952109554,8.61247822982043,8.11551696568702,9.48121751369175,8.74936675581776,8.523907798822,8.35276462225248,8.83037118534093,8.95201705106158,8.56090672481914,8.95258802200358
203285_s_at,NA,NA,-0.0352080069683396,6.7154645520076,-0.139094852243855,0.890975451598015,0.942332773129365,-6.48023538997126,-0.0352080069683405,6.73762789304226,6.7728359000106,6.93505162765907,6.78643531942729,7.36363580550311,6.52806819256145,6.07494852006038,7.18642952833926,6.77078019826042,6.35286371776473,6.78332585742816,6.77078019826042
220724_at,NA,NA,-0.0354199606586025,4.52595504152971,-0.139016794375443,0.891036218946292,0.942332773129365,-6.48024659728704,-0.0354199606586034,4.61254430073656,4.64796426139517,4.43137791245622,4.27663121280947,4.34500296640276,4.32190520909015,5.68780420292421,4.30797817029651,5.00875336544781,4.30739745955231,4.96406882122434,4.65162349045486
212215_at,NA,NA,-0.0423341421582144,9.59457689797682,-0.138814959673997,0.891193348673854,0.942332773129365,-6.48027554701294,-0.0423341421582091,9.38956918156812,9.43190332372632,9.21231479404421,8.9408115056849,9.48469234230954,9.88501273776571,9.42501452803622,8.89471249401361,9.87047884148557,9.32214084586765,9.83454933179037,9.23763510547442
217774_s_at,NA,NA,0.0273784867478177,11.3125097239762,0.138776202904776,0.891223521622399,0.942332773129365,-6.48028110120375,0.0273784867478142,11.225553642279,11.1981751555312,11.0565804897224,11.636603244805,11.5196202223912,11.120046544267,10.7949177102094,11.1958748062711,10.9206755240234,11.1079733084832,11.5180750820689,11.2482770568093
201623_s_at,NA,NA,-0.040586938298933,10.9769186969726,-0.138457833915794,0.89147138496658,0.942494199952388,-6.48032666775545,-0.0405869382989312,11.0974953432233,11.1380822815222,10.7044794439931,10.0073689466833,11.6269530537243,11.9144235650395,11.234251706676,11.088863778579,11.4020261838945,10.7935602596272,11.2366941054731,11.1692670800373
209304_x_at,NA,NA,-0.0305163260448804,8.90995784045884,-0.137708556207364,0.892054773964285,0.943010283687848,-6.48043349604198,-0.0305163260448822,8.99291355912011,9.02342988516499,8.93241138198391,8.71366205369433,9.51190230029334,9.18050312546264,8.62608893416632,9.0441045774609,9.18734558211483,8.79709294834021,9.13214092726691,8.9564653906421
205300_s_at,NA,NA,0.0345943357881229,8.51394526448324,0.137542094309003,0.892184390149181,0.943037169212211,-6.48045715082956,0.0345943357881264,8.50147510923867,8.46688077345054,8.63368139846462,8.79814412510598,8.18547957403525,8.92961532700433,7.96045512158316,8.67569200195956,7.99702374476905,8.46332696092716,9.07665718647757,8.12170397311937
219324_at,NA,NA,-0.0386069751359406,7.51857029351695,-0.137431251514125,0.892270700048479,0.943037169212211,-6.4804728861248,-0.0386069751359424,7.68160755365046,7.7202145287864,7.37480140636971,7.25702273708761,8.60937232590589,7.78040093239818,7.38644036649089,7.73472631400915,7.49929090016157,8.07004917048322,8.04803901857636,7.24896724070169
204863_s_at,NA,NA,-0.0485062303991599,7.71064284839654,-0.137253622984182,0.892409016856087,0.943082685013568,-6.48049807595903,-0.0485062303991564,7.28120953589248,7.32971576629163,7.82182683257051,7.28252998711492,6.77940180511919,7.82770832977398,6.69458072488378,7.83019473379903,7.38241542892407,7.01550516395526,6.44761280630941,7.97285069847039
203739_at,NA,NA,-0.0512584657404016,8.770516616876,-0.136858620999822,0.892716612041225,0.94330706252083,-6.48055397541237,-0.0512584657403998,8.44730361481631,8.49856208055671,9.6113999216223,8.27894642138502,9.18064560548429,7.58234302820745,7.58318309738251,8.55635871995591,8.90070910680224,8.73270987407081,7.91290376594628,8.39012893600834
218532_s_at,NA,NA,-0.0560623388734225,7.64312917011025,-0.136499339790309,0.892996406070907,0.943344719597888,-6.48060468017056,-0.0560623388734216,7.2583930411451,7.31445538001852,6.51195452950734,7.07250862930892,7.41700363690198,7.53566940076128,7.75482900924597,7.05402264310808,7.30103825041215,7.14866682112343,8.09437437429097,6.97417481115798
201434_at,NA,NA,0.0275902889186597,9.06145545731214,0.136468961390862,0.893020064234949,0.943344719597888,-6.48060896132555,0.0275902889186614,9.14414652906137,9.11655624014271,9.21752444535761,9.37885073461406,8.89604327592827,9.22443828526871,9.00387590413818,9.00599841339729,9.41609937834844,8.62676218061654,9.18083166267252,9.35308956567874
212809_at,NA,NA,-0.030931983219519,9.13812426757015,-0.136445824770895,0.893038082697809,0.943344719597888,-6.4806122212761,-0.030931983219519,9.14326337421632,9.17419535743584,9.17080363024824,9.18979203313002,9.42104557851997,9.09865762016923,8.83601800901415,8.97684253816819,9.06961338118588,9.11848751547051,9.234803795831,9.47122955652364
