;Symbol;GSM26878.CEL;GSM26883.CEL;GSM26887.CEL;GSM26903.CEL;GSM26910.CEL;GSM26888.CEL;GSM26889.CEL;GSM26892.CEL;GSM26898.CEL;GSM26906.CEL;GSM26879.CEL;GSM26896.CEL;GSM26897.CEL;GSM26907.CEL;GSM26911.CEL
208249_s_at;TGDS;7,09849000047597;6,92025951229882;7,27460422856856;7,04386308695177;6,8389518975991;7,44516772198274;7,77686261137958;8,06848300386771;7,59985143337195;8,0960722230857;7,40851988136958;6,96922925209483;7,44133351472978;7,52682077617441;7,40851988136958
208264_s_at;EIF3J;7,78786272545191;6,4050684148932;7,77773071278808;7,62295222629654;7,15086037349326;7,50006238250499;8,35320250019209;8,09325052101042;7,31389452834236;7,80392421799363;7,71536327211622;7,85687842447215;8,25190235641219;7,72754208354751;7,41959406359742
208270_s_at;RNPEP;10,3614198961887;9,28820109212516;10,1190041075531;9,83491872213446;10,1376487424994;9,50826374516524;8,98378366991788;9,91485393632188;9,68973964095206;9,32304317828782;9,40915554198262;9,77185272223396;10,1194667255596;9,81631283848197;9,89022785722476
208289_s_at;EI24;9,69538918645538;9,30967810309073;9,87931032558085;10,1634088256074;9,00954448729054;9,13534421481433;9,18523943706181;9,69124577109185;9,37505545935425;9,85503294631954;9,14308818285717;9,37505545935425;9,27757250491903;9,06449311650716;9,62252905701061
208290_s_at;EIF5;8,95181130530871;8,11559862867099;9,8160254178281;9,19101509120754;8,3224519144477;9,06050107185738;8,95754065269064;8,95283642190357;8,44213697882896;9,45022670843518;9,08946524874175;8,3405291410096;8,90192647909924;8,3226510554604;8,52298536164789
208291_s_at;TH;5,88926290291105;6,08373929687966;5,92308069240219;5,68088195112591;6,0801434219882;5,78174594253281;5,91813025801422;5,86452464419096;6,14558413592303;5,93998650704933;6,00501398815577;6,3828950986378;5,76087542345329;6,74783229261831;5,80139130678722
208296_x_at;TNFAIP8;8,24206796047779;7,44347586361585;8,76695081260166;9,44677878558175;7,52534331439552;9,20099898585882;8,71568992915127;9,25129193137187;7,10177018288458;9,75678260665416;8,88509563928708;9,26841110173133;7,96701457801033;8,47646574056911;8,9168778858745
208305_at;PGR;4,86183099260491;4,94375600932847;4,76651088378756;4,91980399295816;4,88570897333648;4,76141167250344;4,84119354379067;4,69880262445819;4,87298219849897;4,71861326326744;4,89357707685732;7,06846384654771;4,95342932025662;4,92241688074823;5,81579247401496
208308_s_at;GPI;11,5234912842216;10,3220207870227;11,1756383174371;11,8819193974569;10,5227816347669;10,3674640911492;11,4188432297452;12,1256621317207;10,787893618017;10,8313568528101;10,6566710625266;9,76395583360751;9,87933008706724;10,7400202321436;10,3254101613867
208309_s_at;MALT1;6,84974586404781;7,27214021717704;6,77494921836186;6,80223572367889;6,91673330246148;7,8018645815929;7,55474832273936;7,65281894024714;7,59263829333809;8,09086080651787;7,66428183191499;7,53770721536105;7,0508441530611;8,02888533495648;7,75242619823613
208313_s_at;SF1;10,1765847624845;10,0263855194308;10,6285404248773;10,0539038928535;10,3010427970743;10,0971200758944;9,86904883405259;10,320628970598;10,6030404555602;10,552777112415;10,320628970598;10,85692994552;10,2123929403945;10,4171397396503;10,4491136486372
208319_s_at;RBM3;9,37748268815749;8,62734940029049;9,40578804029748;8,10280752194722;8,83092804048704;9,154493345202;9,32794339556311;9,11389303784664;8,31742182599179;8,92936579417662;8,46679878509888;8,77655318972239;9,50997666921189;8,68689981692407;8,70915462052742
208322_s_at;ST3GAL1;6,74764267132419;7,96841783824185;7,32733364087687;6,52819567074422;7,26149116454328;6,52845515312105;6,14769727413677;6,66562425388028;5,9875304219669;7,48183575726927;6,5775936661561;6,0689337460434;7,22336422931499;7,54762519444415;7,154917729726
208325_s_at;AKAP13;8,03897400944344;8,60819823359007;7,98051814523265;8,03069028661824;8,86164361068453;9,01317889497208;8,54357357162166;8,96769352359656;7,88580024678501;8,53307288264404;8,7217740778145;8,83708754333018;9,09308302363486;8,72474139436373;8,70627289313956
208335_s_at;ACKR1;9,30413230894907;7,38187748681308;7,26103819603199;8,47145864658516;7,94675238588766;9,32498046632879;7,70005416911998;8,12817520567446;7,497862298705;9,0513144769118;7,85105245024531;8,50225685858393;8,02215833141548;7,65611951669748;7,42674515021332
208336_s_at;TECR;9,68418880620377;9,12082993487902;9,363362137293;10,8411577257225;9,12958983639046;9,05230832528962;8,99769433056564;9,35537282972098;9,74255659860948;9,91189256111895;9,88558126346398;9,66967177151743;9,56694408348223;8,93611213416311;8,99330534872159
208351_s_at;MAPK1;6,51542610346179;6,42442005523147;6,99803490183711;6,89941863766262;6,7482038505009;6,98314978863049;7,16548121047317;6,75403913124046;7,29648479595215;6,7482038505009;6,72861790692653;6,50073043649429;6,39410308848434;6,56425372908949;6,93701216268871
208358_s_at;UGT8;5,54661453184306;5,51376258878573;5,66796765676829;5,45402440552856;5,72535073300896;6,03828555250709;5,7960388148191;7,43748904850672;7,61247671654506;5,56697233974446;5,51732556454888;5,65270151198785;5,56178540635623;5,54808587958575;5,70966150455627
208361_s_at;POLR3D;7,28378784044802;7,67225676215076;7,31551495399533;7,360854510071;7,51495976695688;8,03794597609903;7,77820850939487;7,81808964284382;8,48982650327304;7,94265968773461;7,58532243623485;7,87439301032135;7,64574924477993;7,64088909144435;7,48433822506657
208369_s_at;GCDH;7,62939281187507;7,78283807637984;7,94731233325179;8,21484227753453;7,95815288477491;7,66499191621697;7,36694751667107;7,75036427960133;7,64930439788189;8,48467360998385;7,57839600411673;7,44695367172223;7,77335354597827;7,21426375753713;7,67781532127591
208370_s_at;RCAN1;8,64403376202229;8,66297086678783;9,88313792853639;8,98102154525981;8,74118444944402;10,4239674103056;9,95957452342074;9,59394844538287;8,87469670435075;9,90053584091989;7,95578366200901;9,74473981249506;8,54883633282744;7,90510250606155;8,56749684585026
208374_s_at;CAPZA1;11,0764260903688;10,6691388702653;10,9563524705199;10,5275819562809;10,3697221383097;11,1492991183578;11,2893870177804;10,9096611468457;11,1537121165025;11,2719793009769;11,0264406980676;11,186490267649;10,7089897830444;11,3802666238073;10,571528205528
208389_s_at;SLC1A2;6,62032272289125;6,44234970322397;6,48267986965748;6,46359578522723;6,78584098958916;6,38439427532869;6,30705423464245;6,6940997837012;6,31555677017483;6,24240861110135;7,25966592604743;6,22848308651172;6,40012049766542;6,44537151992383;6,67026129563075
208392_x_at;SP110;7,04186041489432;7,70543956891877;6,89586262511777;7,31785743363404;7,31119625292905;7,55343922589654;7,36097152937256;7,36979229421023;7,32345857052446;7,6215829797281;7,71134366473665;8,07343303449879;7,36097152937256;7,25415116060258;7,34292327405515
208393_s_at;RAD50;8,67441266008332;7,82369361514872;8,70471799374423;8,6502909744125;7,6502521134458;7,84807004015392;8,15404486099895;8,32045381761848;7,75660368700152;9,09599258272912;7,75817901859107;8,07158369959401;8,19085775685428;9,18138596097806;8,25847610662328
208394_x_at;ESM1;6,4962958208169;6,40870347021207;6,15187177557619;6,47266312202522;6,65898286103329;6,48705888960687;6,02568189106463;6,05301124292662;6,14555605654734;5,69405527952712;5,67875133447841;5,59743272229561;6,26300610465771;6,31263703410168;6,04280741313687
208396_s_at;PDE1A;6,8675262465384;5,99261597488332;6,11817157667117;5,95941501207078;6,19807239634635;7,26520414692132;5,90401840864318;6,07215949461655;6,11275634157433;6,14981895726634;6,11817157667117;5,91339601266944;6,25023561307097;6,06025482710462;5,90463356293186
208398_s_at;TBPL1;8,23600910874186;7,67508150277343;8,71912042636183;7,36143581905862;8,1410001621892;8,49697936891992;8,48853960593109;9,14001884678612;8,37723549179872;8,74873381399391;8,32025959995592;8,62450412459309;8,06309886860362;8,26794507534805;8,48719976688744
208399_s_at;EDN3;5,58405340854882;5,88413034903093;5,69395582106575;5,71846496183729;6,01979755487552;5,66733572967272;5,70670787618702;5,83759292697;5,71846496183729;5,73769055799204;5,77279883041705;7,11896228085304;5,49326738995618;5,69335292070479;5,7724481299646
208405_s_at;CD164;11,7002582959399;11,5099463864785;11,7558663624705;11,048122316967;10,8453454985166;11,5233506121517;11,3774822905987;10,9167689676505;11,4639234903737;11,1621252849386;11,1565083377755;11,7874887217721;11,8933624229826;11,4331100032174;11,6685528739873
208420_x_at;SUPT6H;8,54807967240999;8,35207986552669;9,60568480905581;8,20153478089666;8,4477373714558;8,01253312194084;7,68883083379011;8,18548185651377;8,07390795420766;8,09085069915785;8,43264336274439;8,38877139368431;8,53220104036795;8,38833443249998;8,63069124528021
208424_s_at;CIAPIN1;9,20619670424459;9,308601309452;9,81465866169727;9,22880512537184;9,37033295918965;9,15246504999867;9,35092602179591;9,58000678233237;9,75533903170738;9,50942205129712;9,30359474748715;9,35703879579286;9,42253182426063;8,61955543942618;8,35416536746789
208425_s_at;TANC2;6,33502202439338;6,75252693166582;6,28979057174522;5,70708049907546;6,5962346434548;5,83399214524614;5,73227448935371;5,64259104829949;6,03978549953259;5,77192550937087;5,96348043670404;5,8663775156764;7,48802463404445;6,75322063983697;6,44312494423378
208433_s_at;LRP8;6,58533096350307;6,65381202951173;8,48398970328248;6,84402459824949;6,99163289054333;6,91920653624589;6,61838671549583;7,62315283846863;6,96725337919019;7,60367000484793;7,1705643427032;6,49243038691971;6,50938996221886;6,82018619014382;6,91431343505208
208436_s_at;IRF7;8,3784059320558;8,94989919083965;7,90017452309193;7,35134303264445;7,5376185122426;8,39111503168486;7,6359763145413;8,28009802906698;7,68096710539703;8,74900329059393;9,58108208623946;8,51501044827152;8,53460394857779;7,9155320654592;7,94172415659593
208438_s_at;FGR;7,18131992109793;7,40442834326158;7,10801274944031;7,55311090012324;7,14854604549406;8,05816418950744;8,10818155213021;7,69782721306647;6,92571040987353;8,12929290696358;7,25744894097352;7,24459042235828;7,07320971087427;7,3564946070503;7,45762139150998
208443_x_at;SHOX2;6,4021444439799;6,09974624288865;6,21789555837076;6,30378830037026;6,32966664758971;6,96951795270206;5,8670932416467;5,88301975457643;5,95304550628714;5,87497820486795;5,81233078014924;5,83188604230353;5,96968370720874;5,99258250432959;5,92764906049681
208447_s_at;PRPS1;7,15318883017686;7,04859311827319;7,077348193599;7,88572684417832;7,11326362302155;7,05833989804089;6,89734137518187;7,84532149654691;6,7243722205105;7,61094038811622;6,59965150483342;6,60513193070813;6,6160882043341;6,63928322856022;7,04859311827319
208450_at;LGALS2;6,20424729957606;5,96174153420982;5,79737016263616;6,72682041278526;6,08025694798712;7,26651221883507;5,85897828925658;6,20355158994762;6,13562772241316;7,44051442072192;6,87070695105578;7,15224947827847;5,68282970969833;5,82036153396617;6,56835512750795
208453_s_at;XPNPEP1;7,73462121871867;7,68263787087104;7,45172853809759;7,11596577177714;8,02489894661937;7,81114700715786;8,29348230649956;8,07391423480463;8,09019051704511;7,84376692997437;7,47053438317877;7,25939336555951;7,91242838371403;7,68397742582392;7,48315123867627
208454_s_at;CPQ;7,58970221302625;7,22184064247511;7,13409519326726;7,37359710189848;7,14051525573518;8,63765949852964;8,64439719216977;7,39020455276805;7,72497318124902;8,12523004601384;8,21484468760162;7,71671463845728;7,80785868029125;7,67187306002687;7,36477494518703
208456_s_at;RRAS2;5,62446134452076;5,39811482709131;7,48916602123404;5,8071690269303;5,45277295726316;5,66982237949323;5,53949702389812;5,69721176703014;5,91234914163284;6,74243658250739;5,39926551993279;5,3443335078288;5,62446134452076;5,78006218645741;5,24602718000467
208484_at;HIST1H1A;7,94750422307654;9,60806188823883;6,73687943085406;7,06346649667822;7,4616875687592;8,20017235388907;7,418510780105;8,48072228139341;9,50094573228337;7,44214755604756;7,0339783124357;7,7480152049783;6,90117957516745;7,00705392452122;7,12470979591357
208486_at;DRD5;7,40010218945285;7,4761042554941;7,022694714835;7,14583252406524;7,91287088916027;7,23815708083961;7,49003862778408;7,01599962034721;7,2903265423421;6,89802918551931;7,22534130404277;7,05804244570209;7,01174168103551;7,40971296180438;7,51539353576811
208499_s_at;DNAJC3;7,08764251108114;6,72491851795745;6,85180059817566;6,96600027651934;7,55951466927647;6,80320275709211;6,67471819718218;6,43243577925432;6,80472127644611;7,25201772913329;6,81489700495862;6,55179323908202;6,75200051460981;6,39863918931442;7,22874841203908
208502_s_at;PITX1;6,76663132681099;7,3952732777467;6,08079301166342;6,39538895076369;6,73728801960194;6,44742528086542;6,591040148541;7,11566884317954;7,0128993317273;6,88877854620792;6,60760214204192;6,4457924763005;6,89693101776261;6,8054257859868;7,58287193252915
208504_x_at;PCDHB11;6,88982090357664;7,52026273289109;6,93217891466604;7,08342007199729;7,26027999917359;6,93217891466604;7,11532893613191;6,65620291437845;7,40520125499847;6,51502271230289;6,87678460679681;6,84379492404933;6,64808006126122;6,65592181211817;7,07093040320219
208517_x_at;BTF3;11,9947461324738;11,3387828997497;11,3785268977242;11,9025473950651;11,2112471988578;11,655529353502;11,0840699452908;11,5740377010414;11,4539644660937;11,8358512398861;11,937058305862;11,616228502854;12,423523944973;12,0186026873647;11,5770395383791
208527_x_at;HIST1H2BE;7,43877500138275;8,75925328931583;7,43594700415853;8,64580285606458;7,62902886268183;6,23403620120892;7,25294115745323;7,62888421262697;7,95611782206499;6,95085062678552;8,30534656002722;7,09775073983509;7,33344838905792;7,81117346616513;6,67756762756764
208546_x_at;HIST1H2BH;7,01826834666632;8,20845943789324;8,03277310974945;7,92546850682474;7,27118542124104;6,18563855011433;6,91902644316466;7,21726238175833;7,46992265977213;6,74599934997034;7,88956342453145;7,23898015762334;7,07370934119373;7,21202240376568;6,18203672633686
208549_x_at;PTMA;11,2602105632702;11,6462314853002;11,2137013225351;10,9454346014372;10,7466628590152;11,2877185686937;11,2978425774816;11,7384460222878;11,4782793640069;11,3801906583332;11,6358816544009;11,3441167126628;11,674902392844;11,3332936729297;11,2175058264367
208553_at;HIST1H1E;6,61267417646333;7,78758888652788;6,73641891930265;6,97935036167182;6,60759877961753;7,03605653837814;6,91736522907311;7,64100188615991;8,18195008628904;7,21034046893693;7,46172310091112;6,52038346338189;7,09516073683149;6,45092308873586;6,3906088204305
208579_x_at;H2BFS;8,60389705482155;9,57188553315502;8,39130372670979;10,0000551653554;8,43697263737563;6,98354462439562;8,67683289328439;9,05351382948481;8,95297439302389;7,88274942159921;9,35506629630611;7,44063541773694;8,14948951320446;8,89747042135575;6,88557212987687
208581_x_at;MT1X;10,2926366650181;10,9176644118028;10,8482154742407;12,7438016401495;11,109961532133;11,951791285313;11,3156600106871;11,063575933344;11,4478551964964;11,8839044563871;11,7332614193238;11,1839087048957;11,1091226854291;10,604345907204;10,0762578641037
208583_x_at;HIST1H2AJ;8,00665296861133;8,77054501150133;7,62752380354218;8,07365017029137;7,99091170890389;7,41664922822499;8,04342096117501;8,31764600416658;8,52319289409388;7,62248027687508;8,82609736139364;7,5340456869122;8,17236188034323;7,73196524607847;7,62362846511196
208598_s_at;HUWE1;9,19112184368556;9,53578787027159;9,28892961007819;9,5781236552539;9,01660600912959;8,60362635474235;8,6965455506248;9,93142659718965;8,9227139763157;9,59455476040764;9,12636016456434;8,96952427666732;8,82973662797352;8,5370269761041;9,03612732125911
208606_s_at;WNT4;5,709306733759;5,79704940536132;5,67967965463926;5,6856284119406;5,76862713275888;5,57963282406435;5,45791757226629;6,32858759904919;5,76849095935691;5,50098299710197;6,05022355415559;6,36968789513701;6,14444270750803;6,00285556495982;5,62824758835463
208610_s_at;SRRM2;9,94212218443018;10,7194135408273;9,73583262136166;10,2565527063108;10,0713191507923;9,6166729640227;9,95895967240054;10,3905108639097;9,96412091009457;10,2292515532712;10,0292685521845;10,0668704973391;10,1033771836173;10,4304730757718;10,1672537890783
208612_at;PDIA3;10,9588254625213;11,1364084776629;10,383388310527;11,1568548730322;10,2860074611766;10,2662954609982;11,0088176969567;10,8609383611412;9,86268379520097;10,5502644202522;10,7801848954264;10,8985774665355;10,821479239056;10,3746206415231;11,4313943957984
208613_s_at;FLNB;8,53795843044749;8,23289622999334;9,08191117057337;9,64724089619073;8,81401229846664;8,19706290094686;9,36165418706926;9,04854614381548;8,5753487923907;9,08976898343533;9,64118601532281;8,79545411085933;8,84401131871459;8,06567838295601;9,35360893703613
208614_s_at;FLNB;9,27345963578645;8,63220792578439;8,77194360075111;10,924304500839;9,48643894988364;9,40764649673882;10,0692961350951;9,5259822171846;9,49594795262458;9,39082370929739;9,91664457938628;10,0920007623675;10,1592736989271;8,81031684406117;9,73811826903601
208615_s_at;PTP4A2;6,89557510379126;7,08207134164207;6,87938439926502;6,8203258026122;6,92683277809126;7,01490839765388;6,79946763518813;7,23623740965346;6,78183045392652;7,07000884074948;7,37216344031031;7,46982158295278;7,76538074598377;8,27595721532947;8,11775548093506
208616_s_at;PTP4A2;11,8261917018638;11,6642348800921;12,5594824977513;11,9826437460891;10,9021432576574;12,1555537015542;11,7982346554621;11,8499918663004;11,5611071206892;12,0353754423632;12,6179680689378;12,5090576263933;12,2071752342314;12,2765724758179;12,8347937600341
208617_s_at;PTP4A2;10,7525523729763;10,3400363132788;10,7793861703163;10,6901534950481;9,9070068735359;10,7807263830962;10,7128353913946;10,7328678151777;10,0835817793919;10,6693399344227;11,1464307072828;11,4312102541506;11,3557795526538;10,9645279721989;11,6844954073851
208619_at;DDB1;10,4792744834366;10,3624852786649;10,5352902625983;10,4870309051846;10,4309999101047;9,64070204473617;9,44107098211666;9,7535688402953;9,92159038898854;9,9299596744215;9,80493842218894;10,1335427982269;9,95951039088632;9,88919241617814;10,3686112944073
208620_at;PCBP1;10,6184289815383;10,5373431398803;11,0326763334113;10,7363364099428;10,7685959103163;10,7662371413883;11,1955736027561;11,4271274030972;10,9489549930004;11,1707741856337;11,0083590840768;11,0445705197729;10,8855011872832;11,1387458212338;10,1769182439089
208621_s_at;EZR;9,87679175957493;8,37289847607791;9,18339426160158;9,01791744238737;9,17817753404444;8,01678325154052;8,90339687392436;9,35194801416883;8,54301592957886;9,00259160598465;8,44225294767566;8,58378749225307;8,5590355855182;8,76473142011592;9,10181999919607
208622_s_at;EZR;8,97979557795843;8,47769231342562;10,1784990442904;8,65083568648751;9,12787979345269;7,83019473379903;9,28308267541808;9,33849721618278;8,90331995584937;8,64594914052338;8,92039919759399;8,9625094021136;8,62787817526861;8,70460082148168;8,90163335625069
208623_s_at;EZR;9,4536219977203;8,2310956237728;10,1493170134427;9,17118269849859;9,39053675928551;8,48506592355115;9,8953636315747;9,90931620825408;9,43989889389351;9,37595654379968;9,36021411038964;9,4757078531486;9,30915549341636;9,61655986904377;9,3326534943086
208624_s_at;EIF4G1;8,69932603225048;9,42916678398524;8,79705186028381;8,68653116064518;9,30007040412938;8,43688104740587;8,3549746841551;8,92764939635031;8,50069097446196;8,50555290067906;8,67448247889278;7,99399258472522;8,70616000853662;8,88121950567682;8,85906067500991
208625_s_at;EIF4G1;8,72386834097212;9,16328246174661;8,99093052785728;8,53808070010988;9,05797378737654;8,53808070010988;8,53808070010988;8,33015601478967;8,36593215817877;8,55163107624902;8,53808070010988;8,27431339542029;8,28450954208671;8,39911839393882;8,94122279340313
208627_s_at;YBX1;11,7814842253855;11,9019462269581;11,9155526717354;12,0364067011355;12,4147708042854;12,4792619485361;11,6292377911455;12,6850554978718;12,8501644132997;12,7466294431255;11,6084331289351;11,6942547923782;11,4712225679733;11,7611650181346;12,429034132929
208628_s_at;YBX1;12,2544563353279;12,309453818024;12,5470927018517;12,4550240430183;12,7277831030597;12,7847376491573;12,2688999151208;12,8326351700784;12,9193331325188;13,021580291335;12,0477907234294;12,4026125927557;11,967833974452;12,3277342851958;12,7816859148614
208629_s_at;HADHA;9,04404487888378;9,40377403735307;8,08703874602513;9,29007794746509;8,56966158975955;9,03474452962409;8,95861728935588;9,42938163635892;8,8359789006894;9,1504297755614;8,84362527675018;8,81831229746337;9,02064862325859;8,81310420181106;8,74910296378619
208630_at;HADHA;9,45756848113579;9,73657855937832;8,92592038503699;9,73215444244755;9,35923658232789;9,7465984310823;9,82434011580347;10,2811445625746;9,54038232745966;9,84964714957861;9,58161846385936;9,67064648068155;9,56934954100944;9,6009216012709;9,36735805493413
208631_s_at;HADHA;9,32592854884044;9,66245434964586;9,05480301845537;9,8724331096162;9,36134591133913;9,7734185316076;10,0786626814473;10,107859137734;9,45473811797524;9,61520177983487;9,4615763950324;9,99442987446581;9,62533791375586;9,62811071616385;9,68310962134618
208632_at;RNF10;8,56170674944712;8,49554444051164;8,56170674944712;9,444892118965;8,72809015644393;8,3595038477119;7,92910982203705;7,88269008125057;8,1100945509767;8,43795681606602;8,63260118309612;8,62814289406002;9,08376594401184;8,58689403476698;8,61210432190201
208634_s_at;MACF1;9,96883981410131;10,3626533009656;10,1679295962849;9,9716545991272;10,5429906414015;10,4387148248818;9,98985026788726;10,6266040499665;10,7486969802075;10,4108054028663;10,3626533009656;10,507426558773;10,0094368984116;10,1439415628308;10,8092053810644
208636_at;ACTN1;11,1992557913975;10,587778888161;11,1396017170889;10,5563866361767;10,4745732603411;11,3276472237273;11,5276138743248;10,7787963830845;10,600979270611;10,9364216609666;10,8933819508901;11,196307300411;11,0248288695238;11,1897550020881;10,6330309851649
208637_x_at;ACTN1;9,69818497149712;9,23959226902971;9,67161890141025;9,21668832773394;9,1601421368163;9,78395785912566;9,69488383341531;9,09499191845936;8,78577032434791;9,1555284241614;9,34068537957849;9,06718554707185;9,48921116691738;9,08538943570636;8,76412200250661
208639_x_at;PDIA6;10,8016752545049;11,2834877438913;11,9807277049725;11,4610733706348;11,8399821560038;11,04806447333;11,6508475325915;11,6489555294469;11,3037737629345;11,6223885649686;11,1383789274559;11,2878582971841;10,9195752214783;11,0429037807584;11,8361334338643
208643_s_at;XRCC5;10,6970563248049;11,2136352837892;11,0879621070084;11,0095646886003;10,961816125281;10,380075992895;10,8241991161487;10,6620713345296;10,8796931046525;10,4317209876871;10,7329359996569;11,3019577046701;10,9783403290262;11,1923318383533;11,0871453074666
208644_at;PARP1;9,97294863496753;9,62904213826676;10,0668956169822;9,46412511961352;9,56595635352598;10,0737891873216;10,0233510700004;10,0723569005834;10,0861145155163;10,0765346463431;9,82365288472015;9,86225200184921;10,092089744879;9,73321632530587;10,6263699531194
208645_s_at;RPS14;12,7565056651687;12,7627760040911;11,4054219830883;12,6219132454795;11,4435858898464;12,3975130095629;12,6810607433879;12,543612936278;12,940312972433;12,8214615619656;12,5520704222257;12,1969199035306;12,6641633859761;11,958792756177;11,5175908283349
208647_at;FDFT1;11,723779188316;10,1771983899787;11,8537826632813;12,5875692724623;11,7789959594076;11,0294027600754;10,4889320670049;11,0672645194201;11,0741228697923;10,9976647482582;10,9358590559677;11,1491625426087;12,1623130377885;10,5122378161626;9,60406862045388
208648_at;VCP;10,1605439508556;9,48792783602835;9,82618067584294;9,84874189241742;9,88422249121329;9,64311054905206;9,58409454259574;10,8894090040747;9,85673938341935;9,93437011088677;9,71620518113211;10,1110496095895;9,77603423809796;9,97840684539343;9,55604751949921
208649_s_at;VCP;11,0878643159739;10,7593369432011;10,7108041757653;10,8438071620291;10,3957106775436;10,5785504642642;10,764429288652;11,4295657926023;10,6101457926361;10,8324104688135;10,919530777784;11,0388697109644;10,5395495861323;10,54275848734;10,4082804698502
208650_s_at;CD24;11,2771282565097;10,5317312039129;11,0289026811606;9,19840317850751;8,82887920504128;10,7380442782307;10,9987790249145;11,2026567475972;10,5317312039129;10,3551145581757;10,7619930442127;9,95391360200262;8,43512659992932;8,20369150134308;10,5085136332443
208651_x_at;CD24;11,7305264493271;11,4968824719802;11,6112581154551;10,1919037739168;11,0062108801204;11,121623464564;11,3951314465057;11,34686207629;11,0789076610958;10,6481189562803;10,7973514842112;11,236564793339;10,108252469661;9,72184271547225;11,1916812820616
208652_at;PPP2CA;10,2213399775064;10,0184003797301;9,82272969217579;10,5766808666218;9,44468672672523;9,69289401068104;9,73137817638541;10,0172084226048;10,463181420926;10,5588953243681;9,98426813924469;9,80997183328901;10,4246737952359;10,566526632902;9,65355021440449
208653_s_at;CD164;8,45825886408235;7,9680801461206;9,12151632730062;7,73183170052902;6,28900333916373;7,96305367476129;8,49200832794744;7,69071015191548;7,64263234772517;8,37416979029796;8,02805814036507;7,70041246985749;8,02965969675018;7,4690651712812;8,84306055319339
208654_s_at;CD164;9,8075951051046;8,97968899057687;10,0773271879694;9,43680003839066;8,62596174579551;9,4116819621571;9,58033528981069;9,23228945887653;9,5125052290915;9,65791622861493;8,76745852705841;9,65292919953489;10,2262974856761;8,99086727488253;9,88025855932345
208655_at;CCNI;11,3342937687407;10,8617284367387;11,7927752220431;11,2286615436555;10,9671520393019;11,2638194196691;11,5907822687983;11,2053411452413;11,8639107249319;11,2662256467178;11,3953831920155;11,9756651857389;11,9385898749607;11,7725252718752;11,7453390695438
208656_s_at;CCNI;11,396611394408;11,376303099586;11,6317761741075;11,6324382000785;10,7532488761415;11,2516057617525;11,1740772321252;11,2064070015671;11,8744259148173;11,3125565189109;11,4705514446343;11,4177958227391;11,9471250543613;11,2754173703561;11,5711145902643
208657_s_at;SEPTIN9;8,33623254979459;8,51821006134458;8,15691356864477;7,95267374375903;8,15806172487894;7,83299192187753;7,52594192955976;8,16253812127813;8,4769155756136;8,53384839707254;8,29963661344105;8,26688753957491;7,9766876629676;8,03433699952683;8,21244374690041
208658_at;PDIA4;8,4846241726859;8,64144431060245;8,56131872165234;8,77955234446761;8,37392786707333;8,41652604179839;8,29975236059302;8,57264618721347;8,56297451029518;8,31568126462978;8,4939542443626;9,58447061358184;8,27162748065429;8,57596217141249;9,49175607514078
208659_at;CLIC1;11,3559378441305;11,2566195990773;11,3052654742163;11,2387365804247;10,4120589141454;11,3469953824026;11,2918429709222;10,8846500170418;11,2383335046543;11,3479574803497;11,3396036110868;10,7302953782162;11,252834438495;11,7483608841041;10,8493589225471
208666_s_at;ST13;9,17492444534932;7,66205239448925;9,83393113419589;8,66051124249852;9,35485276251092;8,86167372041699;9,20507049183858;9,30533106504432;9,1986148809651;8,48854101375534;8,82034340987785;9,371966908409;9,28767879332513;8,34737783975674;8,13422672924939
208667_s_at;ST13;11,1590159564865;10,0185164754449;11,3800832397731;10,8058975716438;11,3786805965471;10,9054844717566;11,2101850330882;10,7909520155314;11,0186463169845;10,4955879396;10,6123602982357;11,1733277933468;11,2292219881041;10,2752802193647;10,0254800748102
208669_s_at;EID1;10,250172909342;9,54302759637816;9,77865975903223;9,37856772041196;9,54528135565525;10,4288963874368;10,4875503104127;9,9712906193321;9,92737602763752;9,9871349829578;10,0074608393925;10,6632384969771;10,6736808481861;10,4802581615855;9,69924180289129
208670_s_at;EID1;9,07391356798566;9,02431056440829;8,27545368590973;8,46295137178039;9,02431056440829;9,15365256990143;9,16921874323894;8,9976325698813;8,72224073468719;8,84816327577959;8,68909610447064;9,3290871616998;9,30448224084428;9,64536677114655;9,16297394764112
208671_at;SERINC1;10,6152965438626;9,12302899036731;10,4915871725477;10,1936517343105;10,0049501756328;10,4540181931298;10,4893288692313;10,4380766346474;9,86393955006409;10,1827345554013;10,1554097626656;10,3002335872723;10,5132599012564;9,36608875705239;9,95388784725944
208672_s_at;SRSF3;11,3636752346936;11,1735707638327;11,900457542438;11,3620524388615;10,7630313628731;11,5842410212805;11,6766439354554;11,7256555928635;12,2058254168341;11,6110156281333;11,7463963541466;11,6471421974425;11,5490849108889;11,9933191718452;11,6096379560427
208673_s_at;SRSF3;7,86079705649405;7,64831092794974;8,9644006835491;7,535123247616;7,29829946396219;8,35466206175854;8,42956746725901;8,49779009158411;8,99237378779524;8,09331784096914;8,1836185049085;8,54330281249551;8,49343136098959;8,67113105246962;7,64850872842707
208674_x_at;DDOST;10,6251064654539;10,8724610330593;10,0013748188526;10,6098682772814;9,56567936630556;10,4776880613482;9,94765291642961;10,8328884389641;10,150381984584;10,208569161429;10,2135956556335;10,0195425841852;10,0357531686373;9,35776103480317;9,84201812741801
