;symbol;ID;GrupID;PF14;PF19;PF23;PF39;PF46;PF24;PF25;PF28;PF34;PF42;PF15;PF32;PF33;PF43;PF47
214164_x_at;CA12;214164_x_at;1;9,32020043348472;9,11506841759001;9,15717189768025;11,30464256192;10,8145215460465;10,3269446400559;9,31278762466876;9,15871470142151;8,80388869661635;8,86865153922173;11,3201685426698;11,418938528425;10,7534641003251;10,3991389844719;9,99345533186904
203963_at;CA12;203963_at;1;9,48457771435612;9,35329567131481;9,32269924137024;11,4472204029251;11,0794934177268;10,356026138482;9,44750341944438;9,42446232738191;8,98038045862585;9,04282864821974;11,8912376387355;12,0637297982408;11,0284090723598;10,2607335249066;10,380550719715
204508_s_at;CA12;204508_s_at;1;6,55484924857978;6,53334232891665;6,51297214894501;8,12387119863935;8,02073375616361;7,19541050630135;6,9179578202722;6,4946154744712;6,47425551024767;6,15392260631818;8,52424521012254;8,66156135640611;7,91731296493036;7,3634962541072;7,7272262142081
210735_s_at;CA12;210735_s_at;1;8,15128556864548;8,11122103824783;7,75959619183058;9,44378860830821;9,4011147750623;8,34474251981017;7,80930627524558;7,76273221593237;7,80302084919594;7,68481211996975;9,5037906189222;9,46799814883004;8,65087079143471;8,51075702009217;8,59048677650777
214053_at;ERBB4;214053_at;1;8,40263933435588;8,5003539819398;7,13182298603611;8,02203918479122;7,74895856024447;6,8676190155971;6,67612817222798;6,31353671256444;7,01954847192707;6,57303523255476;7,72362244628133;10,1939257561538;8,48358791176089;8,77140730519329;7,97175562329728
210652_s_at;TTC39A;210652_s_at;1;9,06648192318993;7,67276978694653;7,45692031691514;8,0443682581757;9,79086463530524;7,20399866873148;6,62126295018459;6,20190167251479;6,86518423004872;5,79244293378826;8,8510301048893;9,78759335973947;8,9126548990584;8,44189417082427;9,59802786384976
221874_at;KIAA1324;221874_at;1;9,27342023778062;9,32339632681016;8,18729051979471;8,32969784194085;8,42655027062256;7,15883247487237;6,93024776704575;6,5192206181414;8,45821172193035;6,65158515502403;8,67402995531729;8,71129376282242;9,21892800911495;8,3605581891566;8,16051966367468
210010_s_at;SLC25A1;210010_s_at;1;8,88914111701549;8,09047496022332;9,11740678814186;8,4615589494084;8,7771480402188;7,98667543783314;7,9635060913966;7,17370840070773;8,34891404240452;7,63727265748201;9,33824063067873;9,34557148394868;8,52025103057842;7,90992837856791;9,10347547339532
218807_at;VAV3;218807_at;1;11,2708737699146;11,0510391543219;10,5827228735885;9,48982734695026;11,5719281075698;9,20795549703393;10,1659141583394;9,21923963899734;7,45435938489376;9,12509472346578;10,706479363739;11,2196287964106;11,0220344560254;10,469995200592;11,3987075759079
218806_s_at;VAV3;218806_s_at;1;8,55144184520296;8,55892680063996;8,30765648450404;6,49141197458229;8,74206101385713;6,5188110819894;7,88291303973785;6,75436565821807;6,13184467938417;6,6138156508215;8,19886743039829;8,49485754872473;8,37411864978901;7,89500921248509;9,22323087267498
203789_s_at;SEMA3C;203789_s_at;1;11,057275333795;9,83568838933639;10,4295185601939;7,75921967965665;10,3379942828603;9,402719451777;10,9554131027519;8,17687279121666;8,62370927075294;8,45440131798866;11,2609291191144;10,9255874756567;10,625833682805;10,9048449566609;10,886998992379
218959_at;HOXC10;218959_at;1;9,57312800429173;8,85233679446926;6,94565305016923;10,2782081649534;9,46848140491707;7,99454904324611;8,1753798644418;7,77482678712222;8,68479001423227;7,79454104194869;8,97927288686709;9,47934037397914;9,97075137538019;9,42061487380191;9,23379711157125
205597_at;SLC44A4;205597_at;1;8,43349213035012;7,83432006104357;6,78482336386057;8,65018652046056;7,66857797399327;6,81795659288748;7,05280502934352;6,9187842065211;7,19895933759418;6,78533404568363;7,81850887349822;7,26345521647636;9,13405938617376;8,92932173474927;8,20820291346101
218966_at;MYO5C;218966_at;1;10,3210285081966;10,824475678529;8,77320181494014;11,08596814828;10,2229647690138;8,86196118966086;10,8456290354515;9,33790884108869;9,55212612860271;9,179463903899;10,4169401707131;11,3466335140457;11,2899363641164;11,2923664740138;11,0300422017988
212982_at;ZDHHC17;212982_at;1;7,60291783048664;7,68500046786715;7,94916974945874;7,72628268025974;7,30409251564143;8,4184309390582;8,22651699585795;8,29383678235574;8,51666819247685;8,40267663497579;8,39389682957958;9,17765538418456;9,25792374897106;8,8814617591198;8,68190896350983
211988_at;SMARCE1;211988_at;1;9,988797513193;9,74340108359126;9,87699885451111;9,65536450516914;9,27574704036091;10,9409152171897;9,95967581021211;9,91764632639285;10,830483550107;10,2141595407489;10,0820277955707;11,0091192527539;11,5925410741033;10,9902898308883;10,471248196434
209380_s_at;ABCC5;209380_s_at;1;7,77810939316449;8,3382790841204;7,9986658607205;7,88136650777481;8,05836210876923;8,6303257513335;8,59176098070864;8,42267453591103;8,92444528719125;9,01113364382626;8,82963584173263;8,59176098070864;9,77827322485369;9,13535716719268;8,72670419667255
200973_s_at;TSPAN3;200973_s_at;1;8,1170654723007;8,36742964246754;8,16518305456145;8,11554174942096;8,29706673232568;9,3497396795299;9,19779134638559;9,69190612170325;9,08080165812511;8,90013117675676;8,61413861949828;8,61805881892933;9,91400233679716;9,37564289639058;9,42306065849439
200972_at;TSPAN3;200972_at;1;9,83738111373343;9,97356769173165;9,78699788428763;9,83944265390859;9,77168815571665;10,9296068500754;10,9812154999068;11,2066526105533;10,60615121251;10,6328201888257;10,2700117085814;10,7220772700821;11,2782845921985;11,2766694589265;11,1494025186621
201292_at;TOP2A;201292_at;1;8,32681753092859;8,68564567703854;9,17918609341514;8,37591931187591;7,64992880852665;10,8002703437109;9,88443908953841;10,2440873151514;11,1966836968935;9,85701039545869;9,45574932709816;8,84898032442017;10,9432086287465;10,2415510829299;10,6638458707082
201291_s_at;TOP2A;201291_s_at;1;7,93780635623209;8,29544442369486;9,2047113546358;7,92110185379331;7,21729764007116;10,7565926339375;9,88538278913798;10,0592138840753;10,7230936803137;9,43299014598389;9,26995581014046;9,33212950627235;10,9125221951029;10,4000654252271;11,1292061851153
222235_s_at;CSGALNACT2;222235_s_at;1;7,07084496662921;6,8543631394406;7,93370484791009;7,16371908319903;7,42479817843574;8,62595490923111;8,60632146919294;7,82066274147972;7,75858719846221;8,65824998900669;7,73620928372455;7,86942122872935;8,50155372776604;7,96488996557329;7,80559056082691
218499_at;STK26;218499_at;1;7,81847595497993;8,31512539180894;9,21457989211403;7,91347756912162;8,98436337691799;9,64975461560102;10,4586110156468;10,5249612968223;9,69754803958865;11,0043732477974;9,47373307778718;9,70215782214314;11,0565808178882;9,26798188430946;10,2639655450744
203620_s_at;FCHSD2;203620_s_at;1;6,31292550681185;6,31307470753234;6,94758513814892;6,55893729223999;6,11067124533247;7,46548492735963;7,45150058384045;7,07564318833213;6,63701904122094;7,71327600518305;7,07564318833213;7,55032466758978;9,32935694678537;6,93523050116589;7,50792041803667
212287_at;SUZ12;212287_at;1;8,95240230765394;8,35409612416216;9,34889832735939;8,58889215877342;8,61372745796933;9,54887193522898;9,34450499758696;9,57070555388993;9,78177667551201;9,41304814692979;9,57977028027792;9,69364883592074;9,73033526141894;9,67122505079089;11,0683149716752
209112_at;CDKN1B;209112_at;1;9,24238547557639;7,61767590792207;9,52943531741266;9,87885100951197;8,8017649061924;9,73720380448765;9,04042821451945;10,8158565043274;10,1995359646237;10,0391622924234;9,6499739423741;10,2932157080466;10,8045786801487;10,2125845564506;11,1063872044859
212678_at;NF1;212678_at;1;6,57229237623329;6,48213819153495;7,08216180123661;6,36995412242345;7,0829529164516;7,242788816153;6,78836165138966;6,63228378838979;7,23746321632599;6,52324469641574;7,3636649452569;7,4878382102901;8,43061910404967;7,3634962541072;8,50649994114507
212676_at;NF1;212676_at;1;7,44269612082442;8,1119552962921;9,18111614983469;7,23173729829455;8,67201891215734;9,19657551327402;8,82741564115887;8,63432139303564;8,99964504094062;8,27113493418114;9,45619748716117;8,97353678445987;9,80424043752918;9,13052414597404;9,95824044920187
201987_at;MED13;201987_at;1;9,20081013151771;10,4370110167506;10,0615896497034;8,93564758823948;8,92638175694332;10,0207367790127;10,0975014307074;10,1708654732222;11,0578156249236;9,73608738544229;10,8675825442081;10,3131104085499;12,2874205489882;10,4039456138133;10,4278105451904
201986_at;MED13;201986_at;1;8,46479232077596;9,64632533195368;9,29775497455442;8,4717426990754;8,81559248992803;8,67667931446761;8,80713338601806;9,27006912952465;9,80273522727928;8,86040311812032;10,3233722526639;9,34188859709412;11,4255824264837;9,27006912952465;10,1419675180188
209504_s_at;PLEKHB1;209504_s_at;1;6,40624269899649;6,43299311279359;6,16456490645787;6,42358800080267;6,53361919538122;7,42317246512253;8,16565074376844;7,87891333585531;9,30090825161516;6,89200992717981;6,79245332205956;6,75888991220777;9,60996576053417;6,43075059450426;7,9266613240083
204700_x_at;UTP25;204700_x_at;1;8,28588486913671;7,7039038077849;8,19005952689852;7,65549525956872;7,3648402096885;8,64876130349821;8,88198966351131;9,21876199564623;9,25314953668609;8,39704150447553;8,00671084311432;8,05445096641412;9,29064291503807;8,14875302380251;8,6393859085419
217728_at;S100A6;217728_at;1;9,53793584291684;9,52698307591502;8,39387647693025;8,90137736437424;8,5321683083081;9,99181837627322;11,1226117664584;10,4804092288457;10,0195192371877;10,3762570577124;9,83807808739401;8,68162401982592;11,6540242732521;9,55284764773805;9,65005369944187
209031_at;CADM1;209031_at;1;8,17324512946725;8,77322948174202;8,15248084004179;7,03133933436204;8,39248329992266;8,7527063725898;9,14071462276648;9,4883516164435;10,9995071618946;8,22975947121204;8,71189073631814;8,52318244152757;9,37545659753999;9,07639132137194;9,05343442091175
214104_at;GPR161;214104_at;1;6,71784874564757;7,50459886753947;6,46921326576822;6,7553856401384;7,09539193983852;8,1034083187293;8,8765559771791;7,37119495214105;8,56046293396388;8,12772372533558;8,31478113995742;6,79928098605012;7,4854786858836;7,21026168829492;7,37972654241674
203889_at;SCG5;203889_at;1;7,08450182413416;6,99451746021477;7,22651940329723;6,48846408094077;6,90263532827628;8,76670758878544;8,88308572155027;7,04829150277326;8,55792228406938;7,22651940329723;7,73283590895365;6,94023541582184;8,0076285475334;7,914634487219;6,61516174816841
205120_s_at;SGCB;205120_s_at;1;8,55685210810473;8,0117627468803;8,36242678636831;7,49196721942339;8,57072425362709;9,99272383628661;10,3116392221331;9,06533856275563;9,82581855042951;8,7822178016978;10,0272738558659;9,45764225804062;8,83284718419941;9,08689831291812;8,72449057938201
203638_s_at;FGFR2;203638_s_at;1;7,31551495399533;7,86250391466676;7,50762692643642;7,20446469851858;8,03697086036841;8,4565900696364;9,85589262801408;8,7130795904317;8,89129354913437;8,15684100368835;8,69536429695737;8,91318401319796;8,11694552119766;8,91160573350617;8,34109947824786
205691_at;SYNGR3;205691_at;1;5,64285725526938;5,84512728894132;5,6443792572609;5,44900572107665;5,86914006477999;6,78678723175263;7,86340466573149;5,84767385275565;6,09232610283112;6,09570478126601;7,298458058318;6,11940284337991;6,76080814935347;7,1889147488373;6,09232610283112
213400_s_at;TBL1X;213400_s_at;1;8,34162332715213;8,41371110932411;7,85157674498871;7,28545654102546;7,71299377693036;9,17328289783022;10,3797829146522;8,93746419072277;8,28442079331428;9,09110497162966;9,47987583731894;9,52186438169934;8,82301730789761;8,74669037945526;9,21117705313917
206247_at;MICB;206247_at;1;8,28321535653751;7,76088113052964;8,0901211614608;7,84394437484471;7,68929922573776;9,52561648687354;10,6358052570942;8,96046743104873;8,24944534793809;9,84298956261453;9,88001675073635;9,40968366526151;8,51137732843696;9,52701174198947;9,78546348883589
210976_s_at;PFKM;210976_s_at;1;9,10743190630295;9,73623622181992;8,84409341917076;8,7426015259739;9,06621435618659;10,061803204274;9,64342981797797;9,99721232404369;10,4092580651677;9,90321954036082;10,2850440027344;10,1456741145364;10,208917995082;9,83921540667023;10,5651714829661
203414_at;MMD;203414_at;1;8,57211021896088;9,18943100089406;8,04395258096812;8,38177047711808;8,65516594746433;9,80577107134982;9,49960903723261;9,28325298670545;9,7421551061531;8,72879053781693;10,145745219458;8,69829134383245;9,32940944996325;9,9720663497172;10,023872858664
218502_s_at;TRPS1;218502_s_at;1;9,60255173093766;9,09066127243138;8,23511580411142;8,52947782150911;8,78832298433074;9,5326741956976;9,64520790018145;10,0606533953177;9,92845527270183;8,76895794178856;9,6089296745687;9,82620186341431;10,7636593710449;9,9837919083337;10,5750457464264
209526_s_at;HDGFL3;209526_s_at;1;7,64531820281268;8,37256869864936;7,21736702113178;7,27553548719288;7,70230928532921;8,62972942799592;8,6529519118356;7,6032744273752;8,8347980632875;7,49842176194565;8,72692945594177;8,80552203623537;8,63400993754085;9,04929150749022;8,28432078777327
209524_at;HDGFL3;209524_at;1;6,91263638634922;8,08331001697237;6,36042538186709;6,17118506126749;6,64233426261495;8,42519122203313;8,99538465668183;6,76906965144917;8,81088669805622;7,11442860409588;8,590468254353;8,95369785081037;8,4939154195813;9,27342000105446;7,90685327677637
216693_x_at;HDGFL3;216693_x_at;1;7,6231883053375;8,30238338102095;7,28845989948789;7,26993693378149;7,92844728488361;8,46033440573912;8,98659948736361;7,67234487584892;8,67405014888069;7,56579760008013;8,74605018729067;8,71216297708206;8,56824379208918;9,1294276988472;8,26444483382584
202641_at;ARL3;202641_at;1;8,39266776918437;8,83367441500356;8,75594701607223;8,64488609649512;9,00480482932632;9,5188315594244;9,87641030436783;8,93934064001214;9,73226510467289;9,56746319560961;10,171474677731;9,97735091544344;9,54513491764807;10,1129138572378;9,7709678320259
218694_at;ARMCX1;218694_at;1;8,75059854357951;8,7876304614837;6,79278774772378;6,73207903351767;7,21378698473088;9,0616943615547;9,09666309730983;7,92655297869211;9,45185718696527;8,71749608153279;8,52016777507886;8,73421037714753;8,95901396069687;9,68289496260553;8,57988986194581
218901_at;PLSCR4;218901_at;1;7,92724061472292;6,43852174175635;7,20776778771588;7,19519004751061;8,01466646548647;9,3314323253416;9,2115229030127;7,74600832183588;7,60012811440159;9,20510752510646;8,01466646548647;9,41097929213062;9,55467310367797;9,14780031094499;7,78922232515898
204497_at;ADCY9;204497_at;1;8,46178246520856;6,56096701226928;6,89194587912377;7,89557498239232;8,27106202514307;8,0825637199229;9,01653711101656;8,02787181218021;7,75294533830038;8,09848083084819;8,58287657298485;9,43205601933633;9,10889711411942;9,05925412470489;8,47414792534565
204041_at;MAOB;204041_at;1;8,45993095699977;8,58969693355747;8,23212222397859;8,21711702456329;9,17049439525434;8,65003069816633;9,4707823168293;8,50056252617762;9,06046901179079;9,2616265049966;11,5186117041462;11,911549755083;10,9459063934604;10,0002245554321;9,32507897755674
203685_at;BCL2;203685_at;1;7,18827932091882;7,18901449926465;6,41847677710009;7,19409143609416;7,67726894391285;8,10957612062788;8,58217323214163;7,5375998725435;8,07702501159539;8,89387117726044;9,48074706273551;10,3030851538637;9,21016017228004;8,65111786387685;8,30891238473211
219001_s_at;DCAF10;219001_s_at;1;7,1771662171319;6,95170170939251;6,8318607879825;7,2692341904752;7,23120661054519;7,07791236965668;7,84952479826696;7,90604630216275;7,42465195550798;7,34818334065921;8,19368609561253;8,67516792892788;8,30384647407974;7,81495363632446;7,60704963637561
203627_at;IGF1R;203627_at;1;6,66397693801218;6,68198715603669;6,73491394252684;6,28007956187674;6,86001613234857;7,14536555183716;7,62730686826776;7,21148652217474;7,16409116374772;6,87119374557377;7,80124504060553;7,95641283242699;7,7976845431974;7,10085359607462;7,7616921789969
205440_s_at;NPY1R;205440_s_at;1;5,12175508143762;5,01030266339891;4,99171117731032;4,77475792740972;5,21397717816874;5,20930528791379;5,10010855287449;8,40506551080405;8,87113678064827;4,88436668643758;8,35805161457039;9,62295118174115;9,48880046856438;10,2463860410817;5,11883606492263
221230_s_at;ARID4B;221230_s_at;1;10,0051256713575;9,05616995393621;9,86070339762964;9,04691793089048;8,96395672766511;9,61171206589595;9,72598778475682;10,001884463416;10,3242488651193;9,9699186270484;10,8036652697266;10,4884852009753;10,6866491862648;10,1806469277376;10,3043027729665
204352_at;TRAF5;204352_at;1;9,053302667923;7,94290873476576;8,60715414997144;8,02751271554203;8,00849069282878;9,053302667923;8,61017864691406;9,68064285421847;8,809941757133;9,50916951606003;9,97582261374662;9,32349964835023;10,8856536311267;9,23803510612378;9,14074436344831
200615_s_at;AP2B1;200615_s_at;1;8,6586690775239;8,75524936764233;8,58166333485011;8,57514959706295;7,74437600616362;9,16243605683884;8,2565463411058;8,38901998284914;8,7059058821575;8,91002425457627;10,5174863762636;8,83079344867089;9,58055566505631;9,02024163261443;9,7102329274802
222240_s_at;ISYNA1;222240_s_at;1;7,52816363607942;6,95871444885144;7,58595718851203;6,78601893244559;7,35879831017048;7,1986698380604;7,06053837044142;6,614241861618;8,22609975311833;7,44041343045402;10,0701711050069;8,34132988474629;7,86054044343659;8,17477050076504;7,62217313144524
213245_at;ADCY1;213245_at;1;8,0164533220865;7,18002362263015;7,92749622001919;7,11725088431345;7,83791441606969;7,86690358104235;8,2232334382333;7,37388442837837;8,94505711833226;7,49428296698363;10,3685488576728;9,54003915646181;9,41079360538505;8,0164533220865;7,64161502518971
